#Año,Servicio,Programa,Concepto,Descripción,Importe
2014,06,912A,10001,Otras remuneraciones,45953
2014,06,912A,10005,Trienios/Antigüedad,2695
2014,06,912A,16010,Cuotas sociales altos cargos,10360
2014,06,921B,12000,Sueldo,390804
2014,06,921B,12005,Trienios,88268
2014,06,921B,12101,Complementos al puesto de trabajo,298475
2014,06,921B,12102,Indemnizaciones por residencia,47554
2014,06,921B,12103,Complementos específico,486052
2014,06,921B,12109,Otros complementos,3141
2014,06,921B,13000,Salario Base,39417
2014,06,921B,13001,Otras remuneraciones,15324
2014,06,921B,13005,Antiguedad,9721
2014,06,921B,13006,Horas extras,255
2014,06,921B,13100,Salario base,91035
2014,06,921B,13101,Otras remuneraciones,35658
2014,06,921B,13105,Antiguedad,10950
2014,06,921B,13106,Horas extras,499
2014,06,921B,16012,Cuotas sociales funcionarios y pers. estatutario,280352
2014,06,921B,16013,Cuotas sociales laborales,64715
2014,06,921B,20200,Edificios y otras construcciones,151000
2014,06,921B,21200,Edificios y otras construcciones,2379
2014,06,921B,21400,Elementos de transportes,1800
2014,06,921B,21500,Mobiliario y enseres,4261
2014,06,921B,21600,Equipamiento para proceso de la información,500
2014,06,921B,22000,Material de oficina ordinario no inventariable,11362
2014,06,921B,22001,"Prensa, revistas, libros y otras publicaciones",26708
2014,06,921B,22002,Material informático no inventariable,4000
2014,06,921B,22003,Vestuario y lencería,1018
2014,06,921B,22101,Agua,350
2014,06,921B,22103,Combustible,2000
2014,06,921B,22201,Postales,198
2014,06,921B,22500,Tributos locales,250
2014,06,921B,22606,"Reuniones, cursos y conferencias",894
2014,06,921B,22700,Limpieza y aseo,24760
2014,06,921B,22701,Seguridad,25034
2014,06,921B,22703,Servicios postales y de mensajería,27954
2014,06,921B,22706,"Estudios, trabajos técnicos y honor. profesionales",31745
2014,06,921B,23000,Indemnizaciones por razón del servicio,40994
2014,06,142A,12000,Sueldo,41320
2014,06,142A,12005,Trienios,10592
2014,06,142A,12101,Complementos al puesto de trabajo,28625
2014,06,142A,12102,Indemnizaciones por residencia,4573
2014,06,142A,12103,Complementos específico,40733
2014,06,142A,12109,Otros complementos,719
2014,06,142A,13000,Salario Base,88533
2014,06,142A,13001,Otras remuneraciones,58962
2014,06,142A,13005,Antiguedad,14625
2014,06,142A,13006,Horas extras,1738
2014,06,142A,13100,Salario base,37541
2014,06,142A,13101,Otras remuneraciones,13969
2014,06,142A,13105,Antiguedad,744
2014,06,142A,16012,Cuotas sociales funcionarios y pers. estatutario,28710
2014,06,142A,16013,Cuotas sociales laborales,65851
2014,06,143A,11000,Retrib. básicas y otras remuner. Pers. Eventual,56868
2014,06,143A,12000,Sueldo,39814
2014,06,143A,12005,Trienios,11883
2014,06,143A,12101,Complementos al puesto de trabajo,27988
2014,06,143A,12102,Indemnizaciones por residencia,3440
2014,06,143A,12103,Complementos específico,39639
2014,06,143A,12109,Otros complementos,758
2014,06,143A,12300,Asignación por destino fuera de la C.A.C.,45418
2014,06,143A,13000,Salario Base,44632
2014,06,143A,13001,Otras remuneraciones,35083
2014,06,143A,13005,Antiguedad,4346
2014,06,143A,16011,Cuotas sociales personal eventual,17458
2014,06,143A,16012,Cuotas sociales funcionarios y pers. estatutario,23074
2014,06,143A,16013,Cuotas sociales laborales,25405
2014,06,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,06,912A,10001,Otras remuneraciones,45953
2014,06,912A,10005,Trienios/Antigüedad,3951
2014,06,912A,16010,Cuotas sociales altos cargos,10360
2014,06,912J,22000,Material de oficina ordinario no inventariable,1500
2014,06,912J,22001,"Prensa, revistas, libros y otras publicaciones",600
2014,06,912J,22606,"Reuniones, cursos y conferencias",5000
2014,06,912J,22706,"Estudios, trabajos técnicos y honor. profesionales",5000
2014,06,912J,22925,Program. Divulgac. y desarrollo autogobierno,250000
2014,06,912J,23000,Indemnizaciones por razón del servicio,22000
2014,08,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12260
2014,08,912A,10001,Otras remuneraciones,53163
2014,08,912A,10005,Trienios/Antigüedad,6124
2014,08,912A,11000,Retrib. básicas y otras remuner. Pers. Eventual,188774
2014,08,912A,12000,Sueldo,25136
2014,08,912A,12005,Trienios,2753
2014,08,912A,12101,Complementos al puesto de trabajo,16810
2014,08,912A,12102,Indemnizaciones por residencia,2229
2014,08,912A,12103,Complementos específico,24604
2014,08,912A,12109,Otros complementos,695
2014,08,912A,13000,Salario Base,13139
2014,08,912A,13001,Otras remuneraciones,5108
2014,08,912A,13005,Antiguedad,3403
2014,08,912A,16010,Cuotas sociales altos cargos,10360
2014,08,912A,16011,Cuotas sociales personal eventual,53720
2014,08,912A,16012,Cuotas sociales funcionarios y pers. estatutario,18340
2014,08,912A,16013,Cuotas sociales laborales,7053
2014,08,912A,22001,"Prensa, revistas, libros y otras publicaciones",1091
2014,08,912A,22601,Atenciones protocolarias y representativas,3000
2014,08,912A,22606,"Reuniones, cursos y conferencias",1455
2014,08,912A,23000,Indemnizaciones por razón del servicio,19315
2014,08,112B,17003,Previsión ejecución sentencias,85679
2014,08,232A,17003,Previsión ejecución sentencias,29636
2014,08,232B,42010,A Organismos Autónomos,6716524
2014,08,491A,17003,Previsión ejecución sentencias,46086
2014,08,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,08,912A,10001,Otras remuneraciones,45953
2014,08,912A,10005,Trienios/Antigüedad,5080
2014,08,912A,16010,Cuotas sociales altos cargos,13242
2014,08,912A,17003,Previsión ejecución sentencias,9254
2014,08,912G,17003,Previsión ejecución sentencias,2571
2014,08,921A,12000,Sueldo,555941
2014,08,921A,12005,Trienios,137146
2014,08,921A,12101,Complementos al puesto de trabajo,383170
2014,08,921A,12102,Indemnizaciones por residencia,59373
2014,08,921A,12103,Complementos específico,564782
2014,08,921A,12109,Otros complementos,9412
2014,08,921A,13000,Salario Base,169037
2014,08,921A,13001,Otras remuneraciones,84643
2014,08,921A,13005,Antiguedad,37854
2014,08,921A,13006,Horas extras,2405
2014,08,921A,13106,Horas extras,1202
2014,08,921A,15100,Gratificaciones,8200
2014,08,921A,16012,Cuotas sociales funcionarios y pers. estatutario,368208
2014,08,921A,16013,Cuotas sociales laborales,91899
2014,08,921A,17002,Insuficiencias y Otras Contingencias,101877
2014,08,921A,17003,Previsión ejecución sentencias,34768
2014,08,921A,20500,Mobiliario y enseres,13774
2014,08,921A,21400,Elementos de transportes,9700
2014,08,921A,21500,Mobiliario y enseres,5820
2014,08,921A,22000,Material de oficina ordinario no inventariable,9977
2014,08,921A,22001,"Prensa, revistas, libros y otras publicaciones",9500
2014,08,921A,22002,Material informático no inventariable,2289
2014,08,921A,22003,Vestuario y lencería,2910
2014,08,921A,22009,Otros suministros no tarifados,2243
2014,08,921A,22103,Combustible,15726
2014,08,921A,22200,Telefónicas,101174
2014,08,921A,22201,Postales,37044
2014,08,921A,22202,Telegráficas,548
2014,08,921A,22301,Otros transportes,1499
2014,08,921A,22500,Tributos locales,1894
2014,08,921A,22601,Atenciones protocolarias y representativas,600
2014,08,921A,22606,"Reuniones, cursos y conferencias",970
2014,08,921A,22613,Gastos de edición y distribución de publicaciones,1222
2014,08,921A,22703,Servicios postales y de mensajería,21168
2014,08,921A,22709,Otros trabajos realizados por empresas o I.S.F.L.,2764
2014,08,921A,22712,Gastos centralizados comunicaciones e informática,923544
2014,08,921A,22990,Gastos Boletín Oficial de Canarias,266267
2014,08,921A,23000,Indemnizaciones por razón del servicio,11167
2014,08,921A,62600,Equipamiento para proceso de la información,40943
2014,08,921A,64003,Aplicaciones informáticas,12229
2014,08,921C,17003,Previsión ejecución sentencias,5382
2014,08,921F,17003,Previsión ejecución sentencias,38050
2014,08,921H,17003,Previsión ejecución sentencias,21394
2014,08,921K,17003,Previsión ejecución sentencias,9474
2014,08,922A,17003,Previsión ejecución sentencias,24268
2014,08,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,08,912A,10001,Otras remuneraciones,45953
2014,08,912A,10005,Trienios/Antigüedad,5277
2014,08,912A,16010,Cuotas sociales altos cargos,10360
2014,08,921H,12000,Sueldo,549397
2014,08,921H,12005,Trienios,106764
2014,08,921H,12101,Complementos al puesto de trabajo,379076
2014,08,921H,12102,Indemnizaciones por residencia,63646
2014,08,921H,12103,Complementos específico,548654
2014,08,921H,12109,Otros complementos,7224
2014,08,921H,13000,Salario Base,80086
2014,08,921H,13001,Otras remuneraciones,35866
2014,08,921H,13005,Antiguedad,17212
2014,08,921H,13100,Salario base,61733
2014,08,921H,13101,Otras remuneraciones,33505
2014,08,921H,13105,Antiguedad,4661
2014,08,921H,16012,Cuotas sociales funcionarios y pers. estatutario,387672
2014,08,921H,16013,Cuotas sociales laborales,73666
2014,08,921H,20500,Mobiliario y enseres,3500
2014,08,921H,21400,Elementos de transportes,100
2014,08,921H,21500,Mobiliario y enseres,9000
2014,08,921H,21600,Equipamiento para proceso de la información,2500
2014,08,921H,22000,Material de oficina ordinario no inventariable,10160
2014,08,921H,22001,"Prensa, revistas, libros y otras publicaciones",100
2014,08,921H,22002,Material informático no inventariable,4620
2014,08,921H,22005,Productos farmacéuticos,1000
2014,08,921H,22009,Otros suministros no tarifados,1000
2014,08,921H,22103,Combustible,150
2014,08,921H,22201,Postales,1500
2014,08,921H,22500,Tributos locales,100
2014,08,921H,22601,Atenciones protocolarias y representativas,600
2014,08,921H,22606,"Reuniones, cursos y conferencias",2400
2014,08,921H,23000,Indemnizaciones por razón del servicio,68659
2014,08,921H,62500,Mobiliarios y enseres,3854
2014,08,921H,64022,Estudios y trabajos técnicos,19260
2014,08,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,08,912A,10001,Otras remuneraciones,46682
2014,08,912A,16010,Cuotas sociales altos cargos,13114
2014,08,921A,12000,Sueldo,39814
2014,08,921A,12005,Trienios,9335
2014,08,921A,12101,Complementos al puesto de trabajo,28624
2014,08,921A,12102,Indemnizaciones por residencia,4183
2014,08,921A,12103,Complementos específico,42373
2014,08,921A,12109,Otros complementos,724
2014,08,921A,16012,Cuotas sociales funcionarios y pers. estatutario,28442
2014,08,921A,20500,Mobiliario y enseres,2134
2014,08,921A,21500,Mobiliario y enseres,71
2014,08,921A,22000,Material de oficina ordinario no inventariable,1763
2014,08,921A,22001,"Prensa, revistas, libros y otras publicaciones",41
2014,08,921A,22002,Material informático no inventariable,481
2014,08,921A,22009,Otros suministros no tarifados,1067
2014,08,921A,22601,Atenciones protocolarias y representativas,840
2014,08,921A,22606,"Reuniones, cursos y conferencias",382
2014,08,921A,22613,Gastos de edición y distribución de publicaciones,1778
2014,08,921A,22700,Limpieza y aseo,1778
2014,08,921A,22706,"Estudios, trabajos técnicos y honor. profesionales",3337
2014,08,921A,22710,Estudios y proyectos de investigación,1680
2014,08,921A,23000,Indemnizaciones por razón del servicio,7282
2014,08,922A,12000,Sueldo,382181
2014,08,922A,12005,Trienios,104302
2014,08,922A,12101,Complementos al puesto de trabajo,279825
2014,08,922A,12102,Indemnizaciones por residencia,42212
2014,08,922A,12103,Complementos específico,426184
2014,08,922A,12109,Otros complementos,5363
2014,08,922A,13000,Salario Base,106364
2014,08,922A,13001,Otras remuneraciones,44222
2014,08,922A,13005,Antiguedad,22043
2014,08,922A,16012,Cuotas sociales funcionarios y pers. estatutario,299537
2014,08,922A,16013,Cuotas sociales laborales,54960
2014,08,922A,20500,Mobiliario y enseres,1109
2014,08,922A,21200,Edificios y otras construcciones,150
2014,08,922A,21400,Elementos de transportes,183
2014,08,922A,21500,Mobiliario y enseres,929
2014,08,922A,22000,Material de oficina ordinario no inventariable,3575
2014,08,922A,22001,"Prensa, revistas, libros y otras publicaciones",179
2014,08,922A,22002,Material informático no inventariable,1099
2014,08,922A,22009,Otros suministros no tarifados,230
2014,08,922A,22103,Combustible,146
2014,08,922A,22109,Otros suministros,132
2014,08,922A,22301,Otros transportes,123
2014,08,922A,22401,Vehículos,3218
2014,08,922A,22500,Tributos locales,20
2014,08,922A,22602,Publicidad y propaganda,24000
2014,08,922A,22603,Jurídicos y contenciosos,3201
2014,08,922A,22606,"Reuniones, cursos y conferencias",1260
2014,08,922A,22613,Gastos de edición y distribución de publicaciones,3499
2014,08,922A,22703,Servicios postales y de mensajería,915
2014,08,922A,22706,"Estudios, trabajos técnicos y honor. profesionales",2358
2014,08,922A,23000,Indemnizaciones por razón del servicio,16566
2014,08,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,08,912A,10001,Otras remuneraciones,45953
2014,08,912A,10005,Trienios/Antigüedad,1694
2014,08,912A,16010,Cuotas sociales altos cargos,10360
2014,08,921F,12000,Sueldo,702132
2014,08,921F,12005,Trienios,148094
2014,08,921F,12101,Complementos al puesto de trabajo,476739
2014,08,921F,12102,Indemnizaciones por residencia,80451
2014,08,921F,12103,Complementos específico,741790
2014,08,921F,12109,Otros complementos,8519
2014,08,921F,13000,Salario Base,93539
2014,08,921F,13001,Otras remuneraciones,42041
2014,08,921F,13005,Antiguedad,20528
2014,08,921F,13100,Salario base,66947
2014,08,921F,13101,Otras remuneraciones,52624
2014,08,921F,13105,Antiguedad,3946
2014,08,921F,16012,Cuotas sociales funcionarios y pers. estatutario,509610
2014,08,921F,16013,Cuotas sociales laborales,87839
2014,08,921F,16500,Gastos de acción social y otras prestaciones,2400000
2014,08,921F,20200,Edificios y otras construcciones,60816
2014,08,921F,20500,Mobiliario y enseres,28871
2014,08,921F,21200,Edificios y otras construcciones,2478
2014,08,921F,21400,Elementos de transportes,970
2014,08,921F,21500,Mobiliario y enseres,2910
2014,08,921F,22000,Material de oficina ordinario no inventariable,13580
2014,08,921F,22001,"Prensa, revistas, libros y otras publicaciones",1940
2014,08,921F,22002,Material informático no inventariable,1455
2014,08,921F,22009,Otros suministros no tarifados,3880
2014,08,921F,22103,Combustible,1455
2014,08,921F,22201,Postales,9205
2014,08,921F,22601,Atenciones protocolarias y representativas,600
2014,08,921F,22603,Jurídicos y contenciosos,35890
2014,08,921F,22606,"Reuniones, cursos y conferencias",2910
2014,08,921F,22617,Ejecuc. sentenc. Condenat. pago cantid. líquidas,114761
2014,08,921F,22701,Seguridad,300
2014,08,921F,22703,Servicios postales y de mensajería,1940
2014,08,921F,22705,Procesos electorales,2910
2014,08,921F,22706,"Estudios, trabajos técnicos y honor. profesionales",1940
2014,08,921F,22709,Otros trabajos realizados por empresas o I.S.F.L.,118000
2014,08,921F,22711,Actividades preventivas de riesgos laborales,23305
2014,08,921F,22927,Prevención Riesgos Laborales,91306
2014,08,921F,23000,Indemnizaciones por razón del servicio,48500
2014,08,921F,62302,Instalaciones técnicas,41000
2014,08,921F,64003,Aplicaciones informáticas,749580
2014,08,921G,42010,A Organismos Autónomos,1660802
2014,08,921G,72010,A Organismos Autónomos de la C.A.C.,10000
2014,08,232B,48000,A familias e instituciones sin fines de lucro,144000
2014,08,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,08,912A,10001,Otras remuneraciones,46682
2014,08,912A,10005,Trienios/Antigüedad,7340
2014,08,912A,21400,Elementos de transportes,4437
2014,08,912A,21500,Mobiliario y enseres,725
2014,08,912A,22000,Material de oficina ordinario no inventariable,453
2014,08,912A,22001,"Prensa, revistas, libros y otras publicaciones",1814
2014,08,912A,22002,Material informático no inventariable,635
2014,08,912A,22009,Otros suministros no tarifados,273
2014,08,912A,22103,Combustible,6223
2014,08,912A,22209,Otros,639
2014,08,912A,22401,Vehículos,907
2014,08,912A,22500,Tributos locales,816
2014,08,912A,22601,Atenciones protocolarias y representativas,840
2014,08,912A,22602,Publicidad y propaganda,873
2014,08,912A,22606,"Reuniones, cursos y conferencias",21390
2014,08,912A,22703,Servicios postales y de mensajería,91
2014,08,912A,22706,"Estudios, trabajos técnicos y honor. profesionales",1455
2014,08,912A,23000,Indemnizaciones por razón del servicio,13982
2014,08,912A,48000,A familias e instituciones sin fines de lucro,6000
2014,08,921C,11000,Retrib. básicas y otras remuner. Pers. Eventual,66710
2014,08,921C,11005,Trienios/Antigüedad,2589
2014,08,921C,12000,Sueldo,48998
2014,08,921C,12005,Trienios,16526
2014,08,921C,12101,Complementos al puesto de trabajo,33973
2014,08,921C,12102,Indemnizaciones por residencia,5160
2014,08,921C,12103,Complementos específico,45380
2014,08,921C,12109,Otros complementos,1018
2014,08,921C,13100,Salario base,48594
2014,08,921C,13101,Otras remuneraciones,27757
